artist_name,artist_url,event_datetime,event_id,event_url,event_venue.city,event_venue.id,event_venue.latitude,event_venue.longitude,event_venue.name,event_venue.region,event_venue.url
Alexandra Burke,http://www.bandsintown.com/AlexandraBurke,2010-01-26T19:00:00,3345197,http://www.bandsintown.com/event/3345197?app_id=epfl,Zurich,826090,47.371315,8.535725,Kaufleuten Club,25,http://www.bandsintown.com/venue/826090
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-26T19:30:00,2878855,http://www.bandsintown.com/event/2878855?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
Herman van Veen,http://www.bandsintown.com/HermanVanVeen,2010-01-26T20:00:00,3109376,http://www.bandsintown.com/event/3109376?app_id=epfl,Zurich,686165,47.375485,8.527116,Volkshaus Zürich,Switzerland,http://www.bandsintown.com/venue/686165
Liz Green,http://www.bandsintown.com/LizGreen,2010-01-27T19:00:00,3216853,http://www.bandsintown.com/event/3216853?app_id=epfl,Vevey,306332,46.472145000000005,6.851925,ROCKING CHAIR,Etr,http://www.bandsintown.com/venue/306332
Sananda Maitreya,http://www.bandsintown.com/SanandaMaitreya,2010-01-27T19:30:00,3314823,http://www.bandsintown.com/event/3314823?app_id=epfl,Lausanne,330439,46.518799,6.63232,D!club,Switzerland,http://www.bandsintown.com/venue/330439
Ecstatic Sunshine,http://www.bandsintown.com/EcstaticSunshine,2010-01-27T19:00:00,3278342,http://www.bandsintown.com/event/3278342?app_id=epfl,Berne,297152,46.940830299999995,7.442474300000001,Dampfzentrale,BE,http://www.bandsintown.com/venue/297152
Filewile,http://www.bandsintown.com/Filewile,2010-01-27T20:00:00,3305248,http://www.bandsintown.com/event/3305248?app_id=epfl,Berne,816550,46.9503403,7.4429798,PROGR,BE,http://www.bandsintown.com/venue/816550
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-27T19:30:00,2878856,http://www.bandsintown.com/event/2878856?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
Stuck in the Sound,http://www.bandsintown.com/StuckInTheSound,2010-01-27T20:00:00,3186505,http://www.bandsintown.com/event/3186505?app_id=epfl,Schaffhausen,790064,47.695303,8.631591,Tab Tab Club,Switzerland,http://www.bandsintown.com/venue/790064
Crank County Daredevils,http://www.bandsintown.com/CrankCountyDaredevils,2010-01-27T20:00:00,3283313,http://www.bandsintown.com/event/3283313?app_id=epfl,Uster,106464,47.34108,8.751285000000001,Rock City,Switzerland,http://www.bandsintown.com/venue/106464
Charlie Winston,http://www.bandsintown.com/CharlieWinston,2010-01-27T20:30:00,3312917,http://www.bandsintown.com/event/3312917?app_id=epfl,Zurich,44952,47.371722,8.536468,Kaufleuten,Switzerland,http://www.bandsintown.com/venue/44952
Fanfarlo,http://www.bandsintown.com/Fanfarlo,2010-01-28T19:00:00,3246098,http://www.bandsintown.com/event/3246098?app_id=epfl,Vevey,306332,46.472145000000005,6.851925,ROCKING CHAIR,Etr,http://www.bandsintown.com/venue/306332
NOTRE ETAT DANS LE MONDE,http://www.bandsintown.com/NotreEtatDansLeMonde,2010-01-28T19:00:00,3159980,http://www.bandsintown.com/event/3159980?app_id=epfl,Pully,781047,46.512085,6.660064,THEATRE DE L'OCTOGONE,Etr,http://www.bandsintown.com/venue/781047
Stuck in the Sound,http://www.bandsintown.com/StuckInTheSound,2010-01-28T19:00:00,3160751,http://www.bandsintown.com/event/3160751?app_id=epfl,Lausanne,289098,46.522385,6.618189999999999,Le Docks,Switzerland,http://www.bandsintown.com/venue/289098
LAS AVES,http://www.bandsintown.com/LasAves,2010-01-28T19:00:00,3160751,http://www.bandsintown.com/event/3160751?app_id=epfl,Lausanne,289098,46.522385,6.618189999999999,Le Docks,Switzerland,http://www.bandsintown.com/venue/289098
Samuel Blaser,http://www.bandsintown.com/SamuelBlaser,2010-01-28T20:00:00,3269034,http://www.bandsintown.com/event/3269034?app_id=epfl,Neuchatel,809769,46.99129,6.9284300000000005,Cafe du Cerf,NE,http://www.bandsintown.com/venue/809769
Charlie Winston,http://www.bandsintown.com/CharlieWinston,2010-01-28T20:30:00,3263620,http://www.bandsintown.com/event/3263620?app_id=epfl,Thônex,328374,46.194679,6.204396,Salle des fêtes de Thônex,Switzerland,http://www.bandsintown.com/venue/328374
Mike Doughty,http://www.bandsintown.com/MikeDoughty,2010-01-28T20:00:00,3282937,http://www.bandsintown.com/event/3282937?app_id=epfl,Berne,80385,46.948432000000004,7.440461,ISC,,http://www.bandsintown.com/venue/80385
Blues Caravan,http://www.bandsintown.com/BluesCaravan,2010-01-28T19:00:00,3266860,http://www.bandsintown.com/event/3266860?app_id=epfl,Aarburg,293613,47.320190000000004,7.8990789999999995,Moonwalker,Switzerland,http://www.bandsintown.com/venue/293613
Sananda Maitreya,http://www.bandsintown.com/SanandaMaitreya,2010-01-28T19:30:00,3314824,http://www.bandsintown.com/event/3314824?app_id=epfl,Lucerne,818757,47.0445786,8.311249700000001,Schüür,LU,http://www.bandsintown.com/venue/818757
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-28T19:30:00,2878857,http://www.bandsintown.com/event/2878857?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
The Black Angels,http://www.bandsintown.com/TheBlackAngels,2010-01-28T20:00:00,3180569,http://www.bandsintown.com/event/3180569?app_id=epfl,Zurich,343400,47.37706,8.53955,Volkhaus,Canton Of Zurich,http://www.bandsintown.com/venue/343400
The Casualties,http://www.bandsintown.com/TheCasualties,2010-01-28T20:00:00,3124567,http://www.bandsintown.com/event/3124567?app_id=epfl,Zurich,594255,47.383297,8.539311999999999,Dynamo,Etr,http://www.bandsintown.com/venue/594255
Wolfmother,http://www.bandsintown.com/Wolfmother,2010-01-28T20:00:00,3265388,http://www.bandsintown.com/event/3265388?app_id=epfl,Zurich,686165,47.375485,8.527116,Volkshaus Zürich,Switzerland,http://www.bandsintown.com/venue/686165
Roger Cicero,http://www.bandsintown.com/RogerCicero,2010-01-28T20:00:00,2901723,http://www.bandsintown.com/event/2901723?app_id=epfl,Basel,169944,47.56321,7.5994,"Messe Basel, Grosser Saal",Switzerland,http://www.bandsintown.com/venue/169944
Big Band,http://www.bandsintown.com/BigBand,2010-01-28T20:00:00,2901723,http://www.bandsintown.com/event/2901723?app_id=epfl,Basel,169944,47.56321,7.5994,"Messe Basel, Grosser Saal",Switzerland,http://www.bandsintown.com/venue/169944
Naturally 7,http://www.bandsintown.com/Naturally7,2010-01-29T19:00:00,3160582,http://www.bandsintown.com/event/3160582?app_id=epfl,Lausanne,781376,46.52087,6.63175,D! CLUB,Etr,http://www.bandsintown.com/venue/781376
The Four Horsemen,http://www.bandsintown.com/TheFourHorsemen,2010-01-29T19:00:00,3301213,http://www.bandsintown.com/event/3301213?app_id=epfl,Bulle,781478,46.6166667,7.0666667,Ebullition,06,http://www.bandsintown.com/venue/781478
69 Chambers,http://www.bandsintown.com/69Chambers,2010-01-29T19:00:00,3301213,http://www.bandsintown.com/event/3301213?app_id=epfl,Bulle,781478,46.6166667,7.0666667,Ebullition,06,http://www.bandsintown.com/venue/781478
NOTRE ETAT DANS LE MONDE,http://www.bandsintown.com/NotreEtatDansLeMonde,2010-01-29T19:00:00,3159979,http://www.bandsintown.com/event/3159979?app_id=epfl,Pully,781047,46.512085,6.660064,THEATRE DE L'OCTOGONE,Etr,http://www.bandsintown.com/venue/781047
Samuel Blaser,http://www.bandsintown.com/SamuelBlaser,2010-01-29T20:00:00,3109990,http://www.bandsintown.com/event/3109990?app_id=epfl,Lausanne,773347,46.5199013,6.63939,Chorus,VD,http://www.bandsintown.com/venue/773347
Jools,http://www.bandsintown.com/Jools,2010-01-29T22:00:00,3352849,http://www.bandsintown.com/event/3352849?app_id=epfl,Fribourg,275156,46.79489,7.151038000000001,Fri-Son,Etr,http://www.bandsintown.com/venue/275156
Blues Caravan,http://www.bandsintown.com/BluesCaravan,2010-01-29T19:00:00,3266861,http://www.bandsintown.com/event/3266861?app_id=epfl,Rubigen,293619,46.9,7.5333333,Muhle Hunziken,05,http://www.bandsintown.com/venue/293619
John B,http://www.bandsintown.com/JohnB,2010-01-29T20:00:00,3179062,http://www.bandsintown.com/event/3179062?app_id=epfl,La Chaux-De-Fonds,786657,47.113021999999994,6.8457,Bikini Test,12,http://www.bandsintown.com/venue/786657
Crank County Daredevils,http://www.bandsintown.com/CrankCountyDaredevils,2010-01-29T20:00:00,3283315,http://www.bandsintown.com/event/3283315?app_id=epfl,Solothurn,280400,47.2333333,7.5166667,Kofmehl Halle,18,http://www.bandsintown.com/venue/280400
Itchy Poopzkid,http://www.bandsintown.com/ItchyPoopzkid,2010-01-29T20:00:00,3283315,http://www.bandsintown.com/event/3283315?app_id=epfl,Solothurn,280400,47.2333333,7.5166667,Kofmehl Halle,18,http://www.bandsintown.com/venue/280400
Muhi Tahiri,http://www.bandsintown.com/MuhiTahiri,2010-01-29T19:00:00,8675716,http://www.bandsintown.com/event/8675716?app_id=epfl,Basel,903980,47.54874,7.587680000000001,Basle,Switzerland,http://www.bandsintown.com/venue/903980
Warbringer,http://www.bandsintown.com/Warbringer,2010-01-29T19:00:00,3251140,http://www.bandsintown.com/event/3251140?app_id=epfl,Aarau,306293,47.3833333,8.05,Kiff,01,http://www.bandsintown.com/venue/306293
Evile,http://www.bandsintown.com/Evile,2010-01-29T19:00:00,3251140,http://www.bandsintown.com/event/3251140?app_id=epfl,Aarau,306293,47.3833333,8.05,Kiff,01,http://www.bandsintown.com/venue/306293
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-29T19:30:00,2878858,http://www.bandsintown.com/event/2878858?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
Insane Betty,http://www.bandsintown.com/InsaneBetty,2010-01-29T20:00:00,3352065,http://www.bandsintown.com/event/3352065?app_id=epfl,Baden,535117,47.4757309,8.3039703,Merkker,AG,http://www.bandsintown.com/venue/535117
RedSka,http://www.bandsintown.com/RedSka,2010-01-29T20:00:00,3352065,http://www.bandsintown.com/event/3352065?app_id=epfl,Baden,535117,47.4757309,8.3039703,Merkker,AG,http://www.bandsintown.com/venue/535117
SOZI BRAIN,http://www.bandsintown.com/SoziBrain,2010-01-29T20:00:00,3352065,http://www.bandsintown.com/event/3352065?app_id=epfl,Baden,535117,47.4757309,8.3039703,Merkker,AG,http://www.bandsintown.com/venue/535117
D. Ramirez,http://www.bandsintown.com/D.Ramirez,2010-01-29T20:00:00,3341493,http://www.bandsintown.com/event/3341493?app_id=epfl,Zurich,544812,47.37706,8.53955,Alte Boerse,Switzerland,http://www.bandsintown.com/venue/544812
Jazzanova,http://www.bandsintown.com/Jazzanova,2010-01-29T20:00:00,3344086,http://www.bandsintown.com/event/3344086?app_id=epfl,Basel,825556,47.552,7.59057,Atlantis,BS,http://www.bandsintown.com/venue/825556
Cocoon Recordings,http://www.bandsintown.com/CocoonRecordings,2010-01-29T23:00:00,3315549,http://www.bandsintown.com/event/3315549?app_id=epfl,Zurich,819107,47.3666667,8.55,Stairsclub,25,http://www.bandsintown.com/venue/819107
DJ Brain,http://www.bandsintown.com/DjBrain,2010-01-29T22:00:00,3344824,http://www.bandsintown.com/event/3344824?app_id=epfl,Sankt Gallen,825917,47.466666700000005,9.4,Glow Club,15,http://www.bandsintown.com/venue/825917
Clark,http://www.bandsintown.com/Clark,2010-01-29T22:30:00,3307802,http://www.bandsintown.com/event/3307802?app_id=epfl,St. Gallen,169988,47.426563,9.373224,Palace,Switzerland,http://www.bandsintown.com/venue/169988
La Fouine,http://www.bandsintown.com/LaFouine,2010-01-30T19:00:00,3228722,http://www.bandsintown.com/event/3228722?app_id=epfl,Geneva,460740,46.210089,6.150993,Théâtre du Léman,Switzerland,http://www.bandsintown.com/venue/460740
Crookers,http://www.bandsintown.com/Crookers,2010-01-30T20:00:00,3314753,http://www.bandsintown.com/event/3314753?app_id=epfl,Geneva,404169,46.208358000000004,6.142701000000001,Bypass,Switzerland,http://www.bandsintown.com/venue/404169
Archive,http://www.bandsintown.com/Archive,2010-01-30T20:15:00,2935626,http://www.bandsintown.com/event/2935626?app_id=epfl,Lausanne,11820,46.522242999999996,6.629119,SALLE METROPOLE,Etr,http://www.bandsintown.com/venue/11820
ANDRE MANOUKIAN,http://www.bandsintown.com/AndreManoukian,2010-01-30T20:30:00,3293169,http://www.bandsintown.com/event/3293169?app_id=epfl,Geneva,814347,46.209340000000005,6.1394519999999995,Uptown Geneva,Switzerland,http://www.bandsintown.com/venue/814347
Punish Yourself,http://www.bandsintown.com/PunishYourself,2010-01-30T21:30:00,3140263,http://www.bandsintown.com/event/3140263?app_id=epfl,Cheseaux-Noréaz,169999,46.781797,6.671189999999999,Amalgame Club,Switzerland,http://www.bandsintown.com/venue/169999
Gian-Andrea Costa,http://www.bandsintown.com/Gian-andreaCosta,2010-01-30T22:00:00,3216663,http://www.bandsintown.com/event/3216663?app_id=epfl,Lausanne,790240,46.533489,6.61873,Tacos,Switzerland,http://www.bandsintown.com/venue/790240
Soldout,http://www.bandsintown.com/Soldout,2010-01-30T19:00:00,5634851,http://www.bandsintown.com/event/5634851?app_id=epfl,Zurich,772420,47.343447999999995,8.535557,Rote fabrik,25,http://www.bandsintown.com/venue/772420
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-30T19:30:00,2878860,http://www.bandsintown.com/event/2878860?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
Mike Doughty,http://www.bandsintown.com/MikeDoughty,2010-01-30T20:00:00,3280718,http://www.bandsintown.com/event/3280718?app_id=epfl,Zurich,203096,47.3666667,8.55,El Lokal,25,http://www.bandsintown.com/venue/203096
The 69 Eyes,http://www.bandsintown.com/The69Eyes,2010-01-30T20:00:00,3161214,http://www.bandsintown.com/event/3161214?app_id=epfl,Basel,747119,47.5666667,7.6,Konzertfabrik Z7,04,http://www.bandsintown.com/venue/747119
Dread J,http://www.bandsintown.com/DreadJ,2010-01-30T20:00:00,3357644,http://www.bandsintown.com/event/3357644?app_id=epfl,Obernau,828409,47.033379,8.25503,Privat Party,Switzerland,http://www.bandsintown.com/venue/828409
Van Langen,http://www.bandsintown.com/VanLangen,2010-01-30T20:00:00,3190739,http://www.bandsintown.com/event/3190739?app_id=epfl,Lenzburg,808018,47.391269,8.18035,Met Bar Lange war´s ruhig jetzt wird es laut tour,Switzerland,http://www.bandsintown.com/venue/808018
ant-zen,http://www.bandsintown.com/ant-zen,2010-01-30T22:00:00,2922004,http://www.bandsintown.com/event/2922004?app_id=epfl,Luzern,298982,47.0833333,8.2666667,Sedel,11,http://www.bandsintown.com/venue/298982
POW-LOW,http://www.bandsintown.com/POW-LOW,2010-01-30T23:00:00,3255922,http://www.bandsintown.com/event/3255922?app_id=epfl,Erstfeld / Uri,807640,46.8341992,8.6407127,Transilvania Eventhall,,http://www.bandsintown.com/venue/807640
Herman van Veen,http://www.bandsintown.com/HermanVanVeen,2010-01-30T19:30:00,3111722,http://www.bandsintown.com/event/3111722?app_id=epfl,Sankt Gallen,773211,47.427515,9.380016,Tonhalle St. Gallen,Switzerland,http://www.bandsintown.com/venue/773211
Punish Yourself,http://www.bandsintown.com/PunishYourself,2010-01-31T19:00:00,3159976,http://www.bandsintown.com/event/3159976?app_id=epfl,Cheseaux-Noréaz,169999,46.781797,6.671189999999999,Amalgame Club,Switzerland,http://www.bandsintown.com/venue/169999
Archive,http://www.bandsintown.com/Archive,2010-01-31T18:30:00,3086798,http://www.bandsintown.com/event/3086798?app_id=epfl,Zurich,275159,47.3666667,8.55,X-tra,25,http://www.bandsintown.com/venue/275159
Herman van Veen,http://www.bandsintown.com/HermanVanVeen,2010-01-31T19:00:00,3109378,http://www.bandsintown.com/event/3109378?app_id=epfl,Basel,169943,47.5545998,7.5886898,Stadtcasino Basel,BS,http://www.bandsintown.com/venue/169943
Pasion De Buena Vista,http://www.bandsintown.com/PasionDeBuenaVista,2010-01-31T19:30:00,2878863,http://www.bandsintown.com/event/2878863?app_id=epfl,Zurich,773100,47.387390100000005,8.485420199999998,Neues Theater Spirgarten,ZH,http://www.bandsintown.com/venue/773100
Folge 5,http://www.bandsintown.com/Folge5,2011-01-01T19:30:00,4061866,http://www.bandsintown.com/event/4061866?app_id=epfl,Bern,901242,46.9501562,7.443873700000001,Aula im Progr,,http://www.bandsintown.com/venue/901242
Geschenkgutschein,http://www.bandsintown.com/Geschenkgutschein,2011-01-01T21:00:00,4620374,http://www.bandsintown.com/event/4620374?app_id=epfl,Lyss,964975,47.07938,7.30768,Kulturfabrik Lyss,Canton Of Berne,http://www.bandsintown.com/venue/964975
Slam & Howie,http://www.bandsintown.com/SlamAndHowie,2011-01-01T21:30:00,4061868,http://www.bandsintown.com/event/4061868?app_id=epfl,Adelboden,351767,46.497234000000006,7.56557,Alte Taverne,Canton Of Berne,http://www.bandsintown.com/venue/351767
Delinquent Habits,http://www.bandsintown.com/DelinquentHabits,2011-01-01T22:00:00,4061869,http://www.bandsintown.com/event/4061869?app_id=epfl,Solothurn,833080,47.210541,7.536919999999999,Kulturfabrik Kofmehl,Canton Of Solothurn,http://www.bandsintown.com/venue/833080
New Year's Ladies Night,http://www.bandsintown.com/NewYear%27sLadiesNight,2011-01-01T21:00:00,4061867,http://www.bandsintown.com/event/4061867?app_id=epfl,Zurich,982340,47.37704,8.5292,Alte Kaserne,ZH,http://www.bandsintown.com/venue/982340
DJ BLUNT,http://www.bandsintown.com/DjBlunt,2011-01-01T22:00:00,3974795,http://www.bandsintown.com/event/3974795?app_id=epfl,Rümlang,975763,47.44999310000001,8.5275698,Rinora 4,,http://www.bandsintown.com/venue/975763
Amazing,http://www.bandsintown.com/Amazing,2011-01-01T22:00:00,4061870,http://www.bandsintown.com/event/4061870?app_id=epfl,Aarau,864965,47.3943495,8.0429822,Kettenbrücke,,http://www.bandsintown.com/venue/864965
In The Mix,http://www.bandsintown.com/InTheMix,2011-01-01T22:00:00,4061871,http://www.bandsintown.com/event/4061871?app_id=epfl,Zurich,1007640,47.38765,8.51839,Acanto,25,http://www.bandsintown.com/venue/1007640
BANDITS,http://www.bandsintown.com/BANDITS,2011-01-01T22:00:00,4061872,http://www.bandsintown.com/event/4061872?app_id=epfl,Aarburg,840867,47.3201994,7.907170900000001,Moonwalker Club,,http://www.bandsintown.com/venue/840867
DJ Vinylman,http://www.bandsintown.com/DjVinylman,2011-01-01T22:00:00,4061872,http://www.bandsintown.com/event/4061872?app_id=epfl,Aarburg,840867,47.3201994,7.907170900000001,Moonwalker Club,,http://www.bandsintown.com/venue/840867
United Diggaz,http://www.bandsintown.com/UnitedDiggaz,2011-01-01T22:00:00,4061872,http://www.bandsintown.com/event/4061872?app_id=epfl,Aarburg,840867,47.3201994,7.907170900000001,Moonwalker Club,,http://www.bandsintown.com/venue/840867
Soul Survivor,http://www.bandsintown.com/SoulSurvivor,2011-01-01T23:00:00,4061873,http://www.bandsintown.com/event/4061873?app_id=epfl,Zurich,697731,47.3882217,8.519470199999999,Exil,ZH,http://www.bandsintown.com/venue/697731
The Tarantinos,http://www.bandsintown.com/TheTarantinos,2011-01-02T21:00:00,4062473,http://www.bandsintown.com/event/4062473?app_id=epfl,Adelboden,351767,46.497234000000006,7.56557,Alte Taverne,Canton Of Berne,http://www.bandsintown.com/venue/351767
