ambigous_result,genre,name,no_result,origin
0,,Die Kastelruther Spatzen 2016,1,
0,,Carte Blanche Ã Kami Awori,1,
0,,ChÃ¢teaughetto,1,
0,,Bündnerfest 2016,1,
0,,Roberto Morbioli,0,
1,,HEATH,0,
0,,Anna Känzig,0,
0,,Nyna Dubois,0,
0,,La Maladie de la famille M,1,
0,,The two Romans,0,
0,,Mourah,0,
1,,matt simons,0,
0,acoustic pop,Chris Ayer,0,
0,,Czar of Crickets Festival,1,
0,atmospheric post rock,Final Days Society,0,
0,,"""Swiss Innovation""",1,
0,,Lucas Niggli Duets,1,
0,,3KlangTageZug,1,
0,,Ass Dur,0,
0,,Conchita live,1,
0,,John Illsley,0,
0,,JOHN ILLSLEY of Dire Straits,1,
0,,Kai Strauss Quintett,1,
0,,Kai Strauss,0,
0,,The Electric Blues Allstars,1,
0,,ZKB Jazzpreis F,1,
0,,"Michael Birkenmeier ""Dings16""",1,
0,,"Michael Birkenmeier ""D",1,
0,,Bernd Lafrenz,1,
0,,Delta Q,1,
1,,Italien,0,
0,,12 hommes en colère,1,
0,,NEO NOIRE,0,
0,etherpop,Sofia Talvik,0,
0,,Heavy Snatch Records,1,
0,,MICHEL CLOUP,0,
0,,Eastman,0,
0,,Sidi Larbi Cherkaoui,1,
0,,Brian Lopez Music,1,
0,,TonTon Pierrick astique le Rock,1,
0,,François L,1,
0,,Mykonos,0,
0,,Â« Dramane Djeli,1,
0,,Jahkasa Â» Afro,1,
0,drone,Pierre Bastien,0,
0,,La Vague Party,1,
0,,MICHEL CLOUP DUO,0,
0,,Echoooes Festival,1,
0,deep disco house,Mano Le Tough,0,
1,,Jakob,0,
0,,Paldauer Frühlingskonzerte 2016,1,
0,,Joel Sarakula,0,
1,,Fierce,0,
0,,Ueli Bichsel,1,
0,,16 THE DAY,1,
0,swiss rock,Eliana Burki,0,
0,,Nadja Zela,0,
0,,DJ Carlos Evangelista,1,
0,deep tropical house,Dennis Kruissen,0,
0,,pecco billo,0,
0,,Rocknight,1,
0,,Van Arx,0,
0,,MIKE SPONZA BAND,0,
0,,Victor Wainwright,0,
0,,Cockwhore & Macho,1,
0,,The Shoo-Shoos,1,
0,,Honky Tonk Festival Luzern,1,
0,,Void Of Animus,1,
0,,"""Vocal-Virtuosity""",1,
0,,Maria Joao Trio,1,
1,,waFF,0,
0,,Mr. Frey,0,
0,,Hannes Barfuss,1,
0,,JournÃ©e Portes Ouvertes Ã L'undertown,1,
0,melodic progressive metal,Until Rain,0,
0,,Pascal Auberson,0,
0,,10 ans de l'HEMU Jazz,1,
0,,Guide,0,
0,arab folk,Kayhan Kalhor,0,
0,grime,Dave,0,
0,,Dead Coast,0,
0,,Food And Fuzz,1,
0,deep folk metal,Furor Gallico,0,
0,,Adam Nussbaum,0,
0,nordic house,The Teachers,0,
0,,THE ELECTRIC EPIC,0,
0,,LA FURIE DES 80,1,
0,,90,0,
0,anti-folk,Kimya Dawson,0,
0,,Â« Albert De Gruffy Â» Chanson,1,
0,,Western Standard Time Ska Orchestra,0,
0,,The Uppertones,0,
0,,AFTer Djs,1,
1,,Working Class,0,
0,italian disco,Novecento,0,
0,kabarett,Jochen Malmsheimer,0,
0,gothic rock,Frank the Baptist,0,
0,,Famiglia Dimitri,1,
0,,Rock for Bread 2016,1,
0,,Liane Schneider,1,
0,,Arctika,0,
0,,Upspace,1,
0,,PGM,0,
0,,Dagmar,0,
0,,International JazzDay,1,
0,,Lord Volture,0,
1,,Desert,0,
0,neo classical metal,Circle II Circle,0,
0,,"Bazar Blå ""Twenty""",1,
1,,Counterfeit,0,
0,,FRüHLINGSKONZERT,1,
0,,Jen Dale,0,
0,,Flottensternfahrt,1,
0,ectofolk,Catherine MacLellan,0,
0,,NoFuture (CH),1,
1,,Francis Bacon,0,
0,,Guillaume Perret Electric Epic,1,
0,,Atish,0,
0,,Lennon Kelly,0,
0,,"Simon Spiess Trio ""Stardance""",1,
0,,Simon Spiess Trio,0,
0,,Dürrenmatt,1,
0,,Swingin' Ladies,1,
0,,SW,0,
0,,"""Il Pergolese""",1,
0,,Maria Pia de Vito Quartet,1,
0,,Der Balkanizer Danko Rabrenovic,1,
0,,Sechem,0,
0,,Alexander Malofeev,1,
1,,Thundercat,0,
0,,Disco Fever 2017,1,
0,,Disco Fever,0,
0,,Die schönsten Opernchöre 2017,1,
0,,Simply the Best,0,
0,,JackJazz,0,
0,deep melodic euro house,MUUI,0,
0,,KING ZEBRA,0,
1,,Game Over,0,
0,,Battle Beast 2017,1,
1,,Lina,0,
0,portuguese pop,Tony Carreira,0,
0,,LuganoInScena-Compagnia Circa,1,
0,,Autour de Chet,1,
1,,Mike Singer,0,
1,,PARKWAY DRIVE ,0,
0,,Annett Louisan 2017 ,1,
0,a cappella,The Manhattan Transfer,0,
0,bass trap,KC Rebell,0,
0,,Annett Louisan Basel 2017,1,
0,,Annett Louisan Basel,1,
0,,The True Mayhem,1,
0,,Freddie Mc Gregor,1,
0,,18th Blues Festival Basel,1,
0,,MARIENVESPER,1,
0,,EYM Trio,0,
0,,Lo,0,
0,,Leduc 2017,1,
0,,Imminence,0,
0,post-screamo,AnnIsOkay,0,
0,deep german pop rock,Staubkind,0,
1,,NeonSchwarZ ,0,
0,pop,Lukas Graham,0,
0,,Der Schauspieldirektor,1,
0,,Lukas Graham 2016,1,
0,,LuganoInScena-Medea,1,
0,,QUEEN AT THE OPERA,1,
0,,Ralph Anselmo,1,
0,,Anselmo Ralph En Concert,1,
0,,SnowpenAir 2017,1,
0,indie anthem-folk,Charlie Cunningham,0,
0,adult standards,Scott Bradlee’s Postmodern Jukebox,0,
0,blues-rock,Dr. Feelgood,0,
0,,Dr.Feelgood,1,
0,kc indie,The People,0,
0,,Joey DeFrancesco + The People,1,
0,,LuganoInScena-Il borghese gentiluomo,1,
0,,XYQuartet,0,
0,,SCOTT BRADLEE?S POSTMODERN JUKEBOX,1,
0,,SCOTT BRADLEES POSTMODERN JUKEBOX,1,
0,,Lake City Stompers,0,
0,,Ex-Orishas,1,
0,acoustic blues,Canned Heat,0,
0,,Whitney Rose,0,
0,,LuganoInScena-King Size,1,
0,,LuganoInScena-La donna che legge,1,
0,deep gothic post-punk,Soviet Soviet,0,
0,austropop,Mother's Cake,0,
1,,Poem,0,
0,deep german hip hop,B-Tight,0,
0,dirty south rap,Isaiah Rashad,0,
0,,STEVE STEVENS 2017,1,
1,,Steve Stevens,0,
0,,Der Schwarze Ball 2017,1,
1,,Bonfire,0,
0,post-doom metal,Zeal and Ardor,0,
0,,Schelm,0,
0,,Hardsoundz 2017,1,
0,,Hardsoundz,1,
0,,Luca Testa,0,
0,grindcore,The Arson Project,0,
0,,Oxa Easter Festival 2017,1,
1,,Whores.,0,
1,,Big Business,0,
1,,GHOST,0,
0,retro electro,Zombi,0,
1,,IRISH CELTIC,0,
0,,Rock meets Classic 2017,1,
0,,Till Brönner Quintett 2017,1,
0,,Nathan Gray Collective,1,
0,alternative metal,Deftones,0,
1,,My Baby,0,
0,bass trap,DAT ADAM,0,
1,,Mighty Oaks,0,
0,alternative emo,LVL UP,0,
0,,Impericon Festival,1,
0,,Koronal,0,
0,,Fractal Universe,0,
0,,SOY DE CUBA,1,
1,,The Glenn Miller Orchestra,0,
0,,Sonicbutter/PDX,1,
0,,FARD Live,1,
0,blues-rock guitar,KAREN LOVELY,0,
0,,Mike DiRubbo,0,
0,speed metal,Exmortus,0,
1,,Havok,0,
0,classic italian pop,Al Bano Carrisi,0,
0,classic italian pop,Romina Power,0,
0,,ALBANO und ROMINA POWER,1,
0,,Blues Caravan 2017,1,
0,,LuganoInScena-Ballett Zürich,1,
0,,Meshell N'Degeocello,1,
1,,Evita,0,
0,icelandic pop,Ragga Gröndal,0,
0,,LuganoInScena-Notre Dame de Paris,1,
0,,Organ Dealer,0,
0,,Thanassis Mavrokostas,1,
0,,Στέλιος Πετράκης,1,
0,,Adonis Stavrakakis,1,
0,,Giorgios Stavrakakis,1,
0,,STELIOS PETRAKIS CRETAN QUARTET,1,
0,compositional ambient,Chad Lawson,0,
1,,FATCAT,0,
0,,Gangart [ch/zh],1,
0,,Jazz Im Keller 4,1,
0,,Beat  CLERC,1,
0,,SWISS YERBA BUENA,1,
0,,Troubas Kater 2017,1,
0,,Patricia Vonne,0,
0,,IDA DAUGAARD,1,
1,,Headless,0,
0,,Ritschi 2017,1,
0,europop,Måns Zelmerlöw,0,
0,dark wave,Ordo Rosarius Equilibrio,0,
0,,Hazel Brugger,0,
0,jazz fusion,Chick Corea New Trio,0,
0,,Sebastiaan Hooft,0,
0,,Stadl-Nacht Fribourg,1,
0,,Deathcode Society,0,
0,,The 100 Voices of Gospel - Gospel pour 100 Voix,1,
0,,Undead Vision,1,
0,,The Show Festival 2017,1,
1,,John Smith,0,
0,,Honky Tonk Festival 2017,1,
0,gauze pop,Glass Animals,0,
0,,Hans Koch,0,
0,post-doom metal,Mantar,0,
0,grisly death metal,Deserted fear,0,
0,chaotic hardcore,Deathrite,0,
0,,The 100 Voices of Gospel,1,
0,,The 100 Voices of Gospel 2017,1,
0,,Sari Schorr,0,
0,,Ian Carey,0,
1,,Cat Power & Dirty Delta Blues,0,
0,,Dizzy Gillespie All Star Big Band,1,
0,album rock,BulletBoys,0,
0,hard glam,Gypsy Pistoleros,0,
0,album rock,L.A. Guns,0,
1,,Beyonce,0,
0,alternative dance,Bloc Party,0,
0,breakcore,Mochipet,0,
1,,Pepper,0,
0,melodic hardcore,Mad Caddies,0,
0,deep funk,Fort Knox Five,0,
0,,jake.childs,1,
0,big room,Eric Prydz,0,
0,,Giving Chase,0,
0,country christmas,Kyle Park,0,
0,dance pop,Pet Shop Boys,0,
0,,Soul Id,0,
0,art rock,Spock's Beard,0,
0,melodic metalcore,Bridge to Solace,0,
0,rap metal,Raging Speedhorn,0,
0,retro metal,Valient Thorr,0,
0,acoustic blues,Coco Montoya,0,
1,,Agent Orange,0,
0,,Outl4w,0,
0,alternative country,The Lemonheads,0,
0,,The Icarus Line,0,
1,,Yesterday & Today,0,
1,,Y&T,0,
0,,"""Balelec Festival""",1,
0,,Born to Lose,0,
0,,Lauren Flax,0,
0,compositional ambient,Explosions in the Sky,0,
0,thrash core,Common Enemy,0,
0,morna,Marta Topferova,0,
0,bossa nova,Egberto Gismonti,0,
0,album rock,Joe Satriani,0,
0,art rock,Laurie Anderson,0,
0,deep gothic post-punk,Dragons,0,
0,alternative rock,Ween,0,
0,,The Castanets,1,
0,melodic hardcore,Anti-Flag,0,
0,,Phillipp Fankhauser,1,
0,canadian indie,Hawksley Workman,0,
0,bluegrass,The Infamous Stringdusters,0,
0,reggae rock,Bedouin Soundclash,0,
0,alternative emo,Strike Anywhere,0,
1,,The Loved Ones,0,
0,,"""Give It A Name""",1,
0,bow pop,Flogging Molly,0,
0,alternative country,Steve Earle,0,
0,alternative country,Allison Moorer,0,
0,alternative dance,CocoRosie,0,
0,adult standards,Gilbert O'Sullivan,0,
0,downtempo,Hooverphonic,0,
0,,Teresa James,0,
1,,"Eddy ""The Chief"" Clearwater",0,
0,,Kid Dakota,0,
0,bow pop,Gregor Samsa,0,
0,alternative dance,Vampire Weekend,0,
0,dance-punk,Melt-Banana,0,
0,,Prinzhorn Dance School,0,
0,,"""Festi'neuch""",1,
0,alternative metal,The Presidents of the United States of America,0,
0,,Blue Man Group-Rock Tour,1,
0,doomcore,Fracture 4,0,
0,,It Bites,1,
0,latin jazz,buena vista social club,0,
0,,World Circuit,1,
0,,Orlando 'Cachaito' Lopez,0,
0,,Whole Lotta DC,1,
0,,Thomas Hermanns,1,
0,alternative dance,The Rakes,0,
0,,Onoff,0,
0,,Cindy Blackman,0,
0,,Bamada,0,
0,,Jakob Arjouni,1,
0,british indie rock,The Cinematics,0,
0,acoustic pop,Brett Dennen,0,
0,ccm,Kutless,0,
0,,Superchic[k],1,
0,,Andrea Martongelli,0,
0,,moonplain,1,
0,deep german pop rock,Wise Guys,0,
0,,Spout,0,
0,,Laura Pausini World Tour 2009,1,
0,fingerstyle,Pete Huttlinger,0,
0,deep german pop rock,Silbermond,0,
0,italian indie pop,Vinicio Capossela,0,
0,aggrotech,Hanzel und Gretyl,0,
0,,NEW LIL JON GEAR AT,1,
0,disco house,David Vendetta,0,
0,dancehall,Mavado,0,
0,alternative dance,Kavinsky,0,
0,canzone napoletana,Pino Daniele,0,
0,dreamo,Anathallo,0,
0,fast melodic punk,Rentokill,0,
0,,RTL Disco Show,1,
0,contemporary post-bop,Michel Camilo,0,
0,,Rasputin,0,
0,dance rock,Simply Red,0,
0,,Greatest Hits Tour,1,
0,,The Bandgeek Mafia,0,
0,,man manly,1,
0,,Cinderella s Revenge,1,
1,,Andrew Bird,0,
0,,DJ I-CUT ILLEST MIX EVA COM,1,
0,,King Ali Baba,0,
0,electropowerpop,Adam Kills Eve,0,
0,cabaret,Julien Clerc,0,
0,jazz fusion,Dweezil Zappa,0,
0,,Talibam!,0,
0,alternative hip hop,Madlib,0,
0,alternative dance,MSTRKRFT,0,
0,,"""Metal Dayz""",1,
0,christian metal,Theocracy,0,
0,cuban rumba,Eliades Ochoa,0,
0,,Prosperity Denied,0,
0,british indie rock,Art Brut,0,
0,boogie-woogie,Deanna Bogart,0,
0,,"""The Legendary Rhythm",1,
1,,"Blues Revue""",0,
0,big room,Fedde Le Grand,0,
0,,Sensation White,0,
0,,begleitet von Milana Chernyavska,1,
0,,Anna Bonitatibus,0,
1,,Starfield,0,
0,stoner rock,Sweethead,0,
0,east coast hip hop,Boot Camp Clik,0,
0,german techno,Lützenkirchen,0,
0,deep german pop rock,LaFee,0,
0,,2 B Continued,1,
0,alternative rock,Lenny Kravitz,0,
0,celtic,Alasdair Fraser,0,
0,,Natalie Haas,0,
0,latin electronica,Novalima,0,
0,german ccm,Arne Kopfermann,0,
0,dance rock,Jean Michel Jarre,0,
0,candy pop,Samantha Ronson,0,
0,alternative dance,Sonic Youth,0,
1,,The Drones,0,
1,,Final Fantasy,0,
1,,Sunn O))),0,
0,noise rock,The Mae Shi,0,
0,,Mahjongg,0,
0,laboratorio,Extra Life,0,
0,chinese indie rock,Carsick Cars,0,
0,electro house,Kissy Sell Out,0,
0,cyber metal,Figure of Six,0,
0,,Whale Watching Tour,1,
0,,Cie. Röthlisberger,1,
0,,Django Bates' Spring Is Here,1,
0,boy band,Boyz II Men,0,
0,,BRUNO BELTRAO,1,
0,,Grupo De Rua,1,
0,,Cie. José Besprosvany,1,
0,acid jazz,De-Phazz,0,
1,,Détente,0,
0,compositional ambient,Nico Muhly,0,
1,,Ben Frost,0,
0,hardcore,Raised Fist,0,
0,,FESTIVAL BALELEC,1,
0,german techno,Steve Bug,0,
0,,Geneva Blues Summit,1,
0,disco house,Kurd Maverick,0,
0,french rock,Mass Hysteria,0,
1,,Mute,0,
0,necrogrind,Enemy Reign,0,
0,,PLEASURE ADDICTION,0,
0,cabaret,Max Raabe,0,
0,,Max Raabe & Palast Orchester,0,
0,,Palast Orchester,0,
0,,"UTAH JAZZ ""VINTAGE""",1,
0,death core,The Red Chord,0,
0,,Melatonin,0,
0,deep gothic post-punk,LES YEUX SANS VISAGE,0,
1,,"Harry ""Choo Choo"" Romero",0,
0,,Ararat Mon Amour,1,
0,,Escapetime 7,1,
0,,Australia-feeling.ch,1,
0,italian arena pop,Vasco Rossi,0,
1,,Uncle Earl,0,
0,dub techno,Alex Smoke,0,
0,,Lost Area,0,
0,,Sonic 14,1,
0,,Dj Proteus,0,
0,,David Rhodes,0,
1,,Paintbox,0,
0,,Technoboot,1,
0,crunk,Fabolous,0,
0,,Stuttgarter Soli,1,
0,garage rock,Dead Meadow,0,
1,,Alderbuebe,0,
0,,Bettina Castano,1,
0,,Muttertags-Dinner,1,
0,,"Tok Tok Tok ""Revolution 69"" CD-Release-Tour",1,
0,dance pop,Whitney Houston,0,
0,italian arena pop,Claudio Baglioni,0,
0,,Sebastian Jensen,1,
1,,Sophia,0,
0,brazilian punk,Marky Ramone,0,
0,,Marky Ramone's Blitzkrieg,1,
0,metalcore,I Am Ghost,0,
0,alt-indie rock,Lower Than Atlantis,0,
1,,Confide,0,
1,,Fergie,0,
0,dance pop,will.i.am,0,
0,,Fergie (DJ),0,
0,dance pop,The Black Eyed Peas,0,
1,,Wintersleep,0,
0,alternative dance,You Say Party! We Say Die!,0,
0,chamber psych,Lou Rhodes,0,
0,doom metal,Jucifer,0,
0,avantgarde metal,Grayceon,0,
0,drone metal,Darsombra,0,
0,chanson,Jeanne Cherhal,0,
1,,Mike Stern,0,
0,oi,The Toy Dolls,0,
0,latin alternative,Ska-P,0,
0,,Festival Long I Rock,1,
0,,Long'I'Rock Music Open-Air,1,
0,,Blue Mother Tupelo,0,
0,chaotic hardcore,Gallows,0,
1,,Melle Mel,0,
0,neo-progressive,Overhead,0,
0,,Metal Fest,1,
0,,METALFEST DONNERSTAG,1,
0,funk,Jamie Lidell,0,
0,alternative dance,Uffie,0,
0,alternative metal,Arch Enemy,0,
0,,Angela Gossow,1,
0,,Daniel Erlandsson,0,
0,chanson,Renan Luce,0,
0,,METALFEST FREITAG,1,
0,,Ocho Y Media,0,
0,hardcore punk,NoMeansNo,0,
0,glam metal,Vains of Jenna,0,
0,,200 Bullets,0,
0,album rock,Scorpions,0,
0,garage rock,Gogol Bordello,0,
0,,Long-I-Rock,1,
1,,Ian Thomas,0,
0,,Unkle Live,1,
0,,LONG 'I' ROCK FESTIVAL,1,
0,,LONG'I'ROCK MUSIC,1,
0,,BLUES RULES CRISSIER FESTIVAL,1,
0,,"""Blues Rules Festival""",1,
0,alternative dance,UNKLE,0,
0,electroclash,DAT Politics,0,
0,alternative dance,Holy Fuck,0,
0,,Sonalp,0,
0,,METALFEST SAMSTAG,1,
1,,Arkona,0,
0,,CARAVANS,0,
0,,Γιώργος Νταλάρας,1,
1,,Griot,0,
0,alternative dance,Liars,0,
0,metropopolis,Fol Chen,0,
0,,BLUES RULES CRISSIER,1,
0,metal,Mustasch,0,
0,acoustic pop,Brandi Carlile,0,
0,acoustic pop,Katie Herzig,0,
0,canadian pop,Rufus Wainwright,0,
0,alternative dance,Midnight Juggernauts,0,
1,,Kiss,0,
0,album rock,Jethro Tull,0,
0,,"KISS ""ALIVE 35 TOUR""",1,
0,,Boris Nikitin,1,
0,hip pop,Alicia Keys,0,
0,folk,Natalie Merchant,0,
0,,the Cove,0,
0,,die Bucht,1,
0,atmospheric post rock,These Monsters,0,
1,,Mayer Hawthorne & The County,0,
1,,The Bones,0,
0,,Reno Divorce,0,
0,horror punk,The Brains,0,
1,,Mustang,0,
0,,Montreux Sundance,1,
0,alternative country,Built to Spill,0,
0,slash punk,Vicious Cycle,0,
0,chanson,Paolo Conte,0,
0,,K.C. McKanzie,0,
1,,The Jerks,0,
0,,LILEA NARRATIVE ECHANTILLODROME,1,
0,,VSZHAW Semesterendparty 2010,1,
0,,KAYE-REE,0,
0,,Afro-Pfingsten Festival,1,
0,,2 Tagespass Freitag,1,
0,,Samstag Frühbucher,1,
0,,Sonntag Frühbucher,1,
0,,3 Tagespass Freitag,1,
0,,Tagespass Freitag Frühbucher,1,
0,,2 Tagespass Freitag/Samstag Normal,1,
0,,2 Tagespass Freitag/Sonntag Normal,1,
0,,Tagespass Freitag Normal,1,
1,,SA,0,
1,,So,0,
0,,The Doors Experience,0,
0,,10 Years Flower Power,1,
0,gothic americana,Delaney Davidson,0,
0,,EGADZ!,0,
0,german hip hop,Ohrbooten,0,
0,swiss hip hop,Churchhill,0,
0,,One Lingo,1,
0,indie fuzzpop,Setting Sun,0,
0,bow pop,Quitzow,0,
0,,THE SEXINVADERS,0,
0,alternative rock,Japandroids,0,
0,french pop,Tom Frager,0,
0,,LaMeduza,0,
0,,Sven Väth World Tour 10,1,
0,,2 Tagespass Samstag/Sonntag Frühbucher,1,
0,,Tagespass Samstag Frühbucher,1,
0,,2 Tagespass Samstag/Sonntag Normal,1,
0,,Tagespass Samstag Normal,1,
0,,Forbidden Kings,1,
1,,Vivian,0,
0,,EVERYTHING BURNS,0,
0,,EvilMrSod,0,
0,,Sonntag Nachmittag,1,
0,,Sonntag Abend,1,
0,,Abendpass Sonntag Frühbucher,1,
0,,Nachmittagspass Sonntag Frühbucher,1,
0,,Tagespass Sonntag Frühbucher,1,
0,,Abendpass Sonntag Normal,1,
0,,Nachmittagspass Sonntag Normal,1,
0,,Tagespass Sonntag Normal,1,
0,progressive psytrance,Shiva Chandra,0,
0,,Gigolo Records,1,
0,alternative hip hop,RJD2,0,
0,bass music,Martyn,0,
0,reggae fusion,Famara,0,
0,,20 Minuten Clubbers Night,1,
0,,V.I.P. Pfingsten,1,
0,,The Courteeners,1,
0,,Ray Anderson's Pocket Brass Band,0,
1,,Calogero,0,
0,,Soldiers of Jah Army,0,
0,experimental rock,Trans Am,0,
1,,Neverland,0,
0,,The Evolution,0,
0,,"Mike Mangini ""Drumming Experience""",1,
0,,The Day Before... Aphex Twin,1,
0,acid house,DMX Krew,0,
1,,Joker,0,
1,,Nomad...,0,
0,,"Dieudonné ""Sandrine""",1,
0,dance pop,Trey Songz,0,
0,,Michael Bubl��,1,
1,,The Bronx,0,
0,album rock,Eric Clapton,0,
0,album rock,Steve Winwood,0,
0,,Jacob Rodriguez,0,
0,,Tagespass Donnerstag,1,
0,chillwave,Active Child,0,
0,belgian indie,Samir Barris,0,
0,,Michel Schröder,1,
0,,kraut_produktion,1,
0,canadian indie,Wax Mannequin,0,
0,,SuckaPunchDSA,1,
0,,PowerPoint-Karaoke,1,
0,,Special Club-Show,1,
0,,Ed Byrne,0,
0,,Master Projects ZHDK,1,
0,,Sons Of Noel,0,
0,,Adrian,0,
0,blues-rock,Philip Sayce,0,
0,,The Dean Brown Trio,1,
1,,Rickenbacher,0,
0,,"DISIZ ""PETER PUNK""",0,
0,french folk pop,Pigalle,0,
0,,SHOW ELVIS,1,
0,dancehall,Max Romeo,0,
0,,Warren Zavatta,1,
0,,Chris Deslandes en 1ère partie,1,
0,,Philip Maloney liest zum Jubiläum,1,
0,,Airguitar Schweizermeisterschaft,1,
0,industrial,Genitorturers,0,
0,,Weekendpass  AZplus,1,
0,,LiZplus,1,
0,,Exklusivticket Freitag,1,
0,,Frank Sonic,0,
0,,Wildlinge BEST OF,1,
0,,Kontrust,0,
0,,DJ MISSY JAY,1,
0,,SOAPBOX CLUB,1,
0,,ALONZO DE PSY4 DE LA RIME,1,
0,,DANSE KATHAK,1,
0,,Chaba Zahouania,0,
0,,ALTOPANA,1,
0,,Lareplik,1,
0,,Chräen Open Air 2010,1,
0,,Meet,0,
0,,greet Seminar,1,
0,,Jean-Claude Van Damme,1,
0,,Bolo Yeung,1,
0,garage rock,Little Barrie,0,
0,,The Mythos,1,
0,,Derb,0,
0,moombahton,schlachthofbronx,0,
0,,Street Kids,0,
1,,The Teenagers,0,
1,,Crowns,0,
0,,Elysian Fields,0,
0,,Der Kreis Des Gegenstandes,1,
0,,Lilly Yellow,1,
0,classic funk rock,Mother's Finest,0,
0,bolero,Lila Downs,0,
0,afrobeat,Hugh Masekela,0,
0,,Ontroerend Goed,1,
0,,Sarr Djibril,1,
0,album rock,John Waite,0,
0,,Crimson Glory,0,
0,orgcore,Spanish Gamble,0,
0,deep orgcore,Leagues Apart,0,
0,,Sacred songs,1,
0,healing,Deva Premal,0,
0,healing,Miten,0,
1,,Manose,0,
0,minimal wave,Les Visiteurs Du Soir,0,
0,,Tom Harrell Quintet,0,
0,,Mariano Pensotti,1,
0,,Heimathafen Neukölln,1,
0,brutal death metal,Macabre,0,
0,,Erland & The Carnival,0,
0,,Alpini Vernähmlassig,0,
0,canzone napoletana,Lina Sastri,0,
0,,La Shark,0,
0,mpb,Cibelle,0,
0,,Grace.Will.Fall,0,
0,garage rock,The Jim Jones Revue,0,
1,,Cough,0,
0,french folk pop,Moussu T e lei jovents,0,
0,,1 Jahr Piratenradio.ch,1,
0,,Duo Morgenthaler/Röllin,1,
0,,The Luyas,0,
0,death core,Bleed From Within,0,
0,electronic,Talvin Singh,0,
0,,"Markus Kavka liest ""Rottenegg""",1,
0,ambient idm,Rumpistol,0,
0,,Sado Productions,1,
0,kizomba,Nelson Freitas,0,
0,deep acoustic pop,Sébastien Schuller,0,
0,french punk,Burning Heads,0,
0,electrofox,Cercueil,0,
0,french reggae,Les Caméléons,0,
0,,Popa Chuby,1,
0,,DJ Leandro - Official Fanpage,1,
0,,Matt Kay,0,
1,,Martin,0,
1,,James,0,
0,,DJ Boogie Dan,1,
0,,A Filletta,1,
0,,"Paulo Fresu ""Mistico Mediterraneo""",1,
0,contemporary jazz,Wolfgang Muthspiel,0,
0,,Rockanthology Festival,1,
0,,ShutUpantoine,1,
0,anti-folk,Alela Diane,0,
0,alternative country,Dylan LeBlanc,0,
0,bebop,Tom Harrell,0,
0,,DJ Fat-K,1,
0,,Kinderprogramm,0,
0,,Silberbüx,1,
0,,Trash Town Rockabilly Weekender,1,
0,,Ingrid Lukas Chor,1,
0,,Kollegikammerchor,1,
0,album rock,Duran Duran,0,
0,,Subwaymaniac,1,
0,jazz bass,Matthew Garrison,0,
0,,The Magnets,0,
0,,The Legendary Kid Combo,0,
0,,Swisstrain,1,
0,,Lesley Meguid,0,
0,,GAIA Masters,1,
0,,Ballhaus Naunynstrasse,1,
0,free improvisation,Marc Ribot's Ceramic Dog,0,
0,,Muttertagsmenu,1,
0,klezmer,Giora Feidman,0,
0,,the New JBs,0,
0,,Pierre Omer,0,
0,,Julian Israelian,1,
0,celtic punk,The Mahones,0,
0,,ROCKEXPRESS ZUCCHERO,1,
0,neo soul,Raul Midon,0,
0,,Gregoire,0,
0,,Michel Camilo Trio,1,
1,,Vessels,0,
0,,Storm Störmer,1,
0,,"Erika Stucky ""PING PONG""",1,
0,noise pop,Abe Vigoda,0,
0,brutal death metal,Hate Eternal,0,
0,,Marie-Thérèse Porchet Uf Düütsch,1,
0,,miR compagnie,1,
0,alternative metal,Queens of the Stone Age,0,
0,electropunk,Bodi Bill,0,
0,,Norman Palm,0,
0,euroska,Buster Shuffle,0,
1,,barron,0,
0,norwegian indie,Thomas Dybdahl,0,
0,classic norwegian pop,Susanne Sundfør,0,
0,,DJ SOUL G,1,
0,british alternative rock,The Blackout,0,
0,garage pop,Pierced Arrows,0,
1,,Thank You,0,
0,,SCOTT HENDERSON TRIO,1,
0,,Tommigun,0,
0,chamber psych,Wolf People,0,
0,,Bored Man Overboard,1,
1,,Hostage,0,
0,,Pee Wirz,0,
0,,Deep Trip,1,
0,harmonica blues,GREG ZLAP,0,
0,deep melodic hard rock,77,0,
0,,Trial Off,1,
0,chanson,Yodelice,0,
0,fast melodic punk,In-Sane,0,
0,,My World In Colour,1,
0,,Gala-Konzert I The Madness of May,1,
0,,The Sea,0,
1,,Paleface,0,
0,,DJ Mark Main,1,
0,,Touch Me,0,
0,,• MR.BARUTH ORIGINAL FANPAGE •,1,
0,,Ecole de Danse,1,
0,,GAIA Vintage,1,
0,,Zürich-Berlin,1,
0,alternative dance,Holy Ghost!,0,
0,,ROCKEXPRESS SADE,1,
0,beatdown,Spinkick,0,
1,,Sade,0,
0,dance pop,3OH!3,0,
0,british alternative rock,Hyro Da Hero,0,
0,italian arena pop,Jovanotti,0,
0,,Bob Wilber,0,
0,,The Young Generation All-Stars,1,
0,art rock,Marianne Faithfull,0,
0,,John Németh Band,1,
0,chamber pop,Agnes Obel,0,
0,alt-indie rock,The Crookes,0,
0,oi,Roger Miret and the Disasters,0,
0,,Civet,0,
0,,Fierce Panda,1,
0,chillwave,The Soft Moon,0,
0,argentine reggae,Sergent Garcia,0,
0,horror punk,Hola Ghost,0,
1,,Rubik,0,
0,,Hendrix Ackle,0,
0,acoustic pop,Foy Vance,0,
